countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,surfaceWaterBodyTypeCode,rbdIdentifier,rbdIdentifierScheme,confidentialityStatus,lat,lon,cArea
FR,FRFR05047500,euMonitoringSiteCode,FRFR05047500,euMonitoringSiteCode,LES PECHERES,FRFR42B,euSurfaceWaterBodyCode,LE CAUDEAU DE SA SOURCE AU CONFLUENT DE LA LOUYRE,riverWaterBody,P11,FRF,euRBDCode,F,44.8992,0.60067,23.623
FR,FR02119500,eionetMonitoringSiteCode,FR02119500,eionetMonitoringSiteCode,LA SEMOIS A LES-HAUTES-RIVIERES,FRB1R585,euSurfaceWaterBodyCode,SEMOY,riverWaterBody,GM22,FRB1,euRBDCode,F,49.8747,4.84704,23.621
FR,FRB1R02120000,euMonitoringSiteCode,FRB1R02120000,euMonitoringSiteCode,LA SEMOIS À HAULME,FRB1R585,euSurfaceWaterBodyCode,SEMOY,riverWaterBody,GM22,FRB1,euRBDCode,F,49.86291,4.78669,23.621
FR,FRFR05219600,euMonitoringSiteCode,FRFR05219600,euMonitoringSiteCode,LAMEYSOUETTE,FRFRR278_5,euSurfaceWaterBodyCode,RUISSEAU DU GRAND ARRIGAN,riverWaterBody,P14,FRF,euRBDCode,F,43.60702,-0.93496,23.509
FR,FRFR05063000,euMonitoringSiteCode,FRFR05063000,euMonitoringSiteCode,BRETENOUX,FRFR86,euSurfaceWaterBodyCode,LA CERE DU CONFLUENT DE L'ESCALMELS AU CONFLUENT DE LA DORDOGNE,riverWaterBody,M3,FRF,euRBDCode,F,44.91633,1.83845,23.455
FR,FRFR05155300,euMonitoringSiteCode,FRFR05155300,euMonitoringSiteCode,BOISSEDE,FRFR604,euSurfaceWaterBodyCode,LA GESSE DU CONFLUENT DU CARRETES AU CONFLUENT DE LA SAVE,riverWaterBody,P14,FRF,euRBDCode,F,43.4144,0.81655,23.454
FR,FRHR03248401,euMonitoringSiteCode,FRHR03248401,euMonitoringSiteCode,LA VIRE A TRUTTEMER-LE-GRAND 1,FRHR313,euSurfaceWaterBodyCode,LA VIRE DE SA SOURCE AU CONFLUENT DE LA BREVOGNE  INCLUS,riverWaterBody,P12-B,FRH,euRBDCode,F,48.78463,-0.82833,23.427
FR,FRHR03024245,euMonitoringSiteCode,FRHR03024245,euMonitoringSiteCode,L'YONNE A CHATEAU-CHINON(CAMPAGNE) 3,FRHR42A,euSurfaceWaterBodyCode,L YONNE DE SA SOURCE A L AMONT DE LA RETENUE DE PANNECIERE,riverWaterBody,M21,FRH,euRBDCode,F,47.02859,3.96739,23.358
FR,FRDR06124000,euMonitoringSiteCode,FRDR06124000,euMonitoringSiteCode,SORGUE A L ISLE SUR LA SORGUE,FRDR384C,euSurfaceWaterBodyCode,"SORGUE DE VELLERON, DU PARTAGE DES EAUX A LA CONFLUENCE AVEC L OUVEZE",riverWaterBody,MP6,FRD,euRBDCode,F,43.93834,5.03875,23.344
FR,FRGR04179690,euMonitoringSiteCode,FRGR04179690,euMonitoringSiteCode,NEVET À KERLAZ,FRGR0077,euSurfaceWaterBodyCode,LE NEVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MER,riverWaterBody,P12-B,FRG,euRBDCode,F,48.07998,-4.27068,23.337
FR,FRFR05098850,euMonitoringSiteCode,FRFR05098850,euMonitoringSiteCode,LA VILLEDIEU,FRFR660,euSurfaceWaterBodyCode,LA TRUYERE DE SA SOURCE AU CONFLUENT DU MEZERE,riverWaterBody,TP3,FRF,euRBDCode,F,44.72056,3.52518,23.329
FR,FRDR06169950,euMonitoringSiteCode,FRDR06169950,euMonitoringSiteCode,ROTJA A PY,FRDR227,euSurfaceWaterBodyCode,RIVIÈRE DE ROTJA,riverWaterBody,TP1,FRD,euRBDCode,F,42.49704,2.3564,23.271
FR,FRFR05068355,euMonitoringSiteCode,FRFR05068355,euMonitoringSiteCode,PONT DE LA CHAPELLE,FRFR85,euSurfaceWaterBodyCode,LE DOUSTRE DU BARRAGE DE LA VALETTE AU BARRAGE D'ARGENTAT,riverWaterBody,M3,FRF,euRBDCode,F,45.13292,1.95068,23.221
FR,FR05014190,eionetMonitoringSiteCode,FR05014190,eionetMonitoringSiteCode,NERSAC,FRFR686,euSurfaceWaterBodyCode,LA BOEME,riverWaterBody,P11,FRF,euRBDCode,F,45.6212,0.05776,23.189
FR,FRHR03168690,euMonitoringSiteCode,FRHR03168690,euMonitoringSiteCode,LE RUISSEAU DU LIEUTEL A NEAUPHLE-LE-VIEUX 1,FRHR232A-H3038000,euSurfaceWaterBodyCode,RUISSEAU DU LIEUTEL,riverWaterBody,TP9,FRH,euRBDCode,F,48.81316,1.86096,23.086
FR,FR05073000,eionetMonitoringSiteCode,FR05073000,eionetMonitoringSiteCode,BORDEAUX,FRFT34,euSurfaceWaterBodyCode,ESTUAIRE FLUVIAL GARONNE AVAL,transitionalWaterBody,T6,FRF,euRBDCode,F,44.922,-0.55289,23.004
FR,FRGR04046545,euMonitoringSiteCode,FRGR04046545,euMonitoringSiteCode,VAUVISE À JUSSY-LE-CHAUDRIER,FRGR0290,euSurfaceWaterBodyCode,LA VAUVISE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,P9,FRG,euRBDCode,F,47.12935,2.93067,226.538
FR,FR04050500,eionetMonitoringSiteCode,FR04050500,eionetMonitoringSiteCode,LOIRE A ORLEANS,FRGR0007C,euSurfaceWaterBodyCode,LA LOIRE DEPUIS SAINT-DENIS-EN-VAL JUSQU'A LA CONFLUENCE AVEC LE CHER,riverWaterBody,TTGL,FRG,euRBDCode,F,47.8979,1.93071,224.76
FR,FRGR04051400,euMonitoringSiteCode,FRGR04051400,euMonitoringSiteCode,LOIRE À MEUNG-SUR-LOIRE,FRGR0007C,euSurfaceWaterBodyCode,LA LOIRE DEPUIS SAINT-DENIS-EN-VAL JUSQU'A LA CONFLUENCE AVEC LE CHER,riverWaterBody,TTGL,FRG,euRBDCode,F,47.82304,1.70156,224.76
FR,FRGR04051850,euMonitoringSiteCode,FRGR04051850,euMonitoringSiteCode,LOIRE À MUIDES-SUR-LOIRE,FRGR0007C,euSurfaceWaterBodyCode,LA LOIRE DEPUIS SAINT-DENIS-EN-VAL JUSQU'A LA CONFLUENCE AVEC LE CHER,riverWaterBody,TTGL,FRG,euRBDCode,F,47.67398,1.52557,224.76
FR,FRGR04053000,euMonitoringSiteCode,FRGR04053000,euMonitoringSiteCode,LOIRE À CHAUMONT-SUR-LOIRE,FRGR0007C,euSurfaceWaterBodyCode,LA LOIRE DEPUIS SAINT-DENIS-EN-VAL JUSQU'A LA CONFLUENCE AVEC LE CHER,riverWaterBody,TTGL,FRG,euRBDCode,F,47.48546,1.18995,224.76
FR,FRGR04056000,euMonitoringSiteCode,FRGR04056000,euMonitoringSiteCode,LOIRE À VILLANDRY,FRGR0007C,euSurfaceWaterBodyCode,LA LOIRE DEPUIS SAINT-DENIS-EN-VAL JUSQU'A LA CONFLUENCE AVEC LE CHER,riverWaterBody,TTGL,FRG,euRBDCode,F,47.34448,0.47975,224.76
FR,FR01111500,eionetMonitoringSiteCode,FR01111500,eionetMonitoringSiteCode,LEXUTOIRE DES WATERINGUES A DUNKERQUE 59,FRAR61,euSurfaceWaterBodyCode,DELTA DE L'AA,riverWaterBody,GM20,FRA,euRBDCode,F,51.0453,2.38465,224.134
FR,FRAR01108000,euMonitoringSiteCode,FRAR01108000,euMonitoringSiteCode,LE CANAL DE BERGUES À CAPPELLE LA GRANDE (59),FRAR61,euSurfaceWaterBodyCode,DELTA DE L'AA,riverWaterBody,GM20,FRA,euRBDCode,F,51.00257,2.38369,224.134
FR,FRAR01104000,euMonitoringSiteCode,FRAR01104000,euMonitoringSiteCode,LE CANAL DE L'AA À SAINT FOLQUIN (62),FRAR61,euSurfaceWaterBodyCode,DELTA DE L'AA,riverWaterBody,GM20,FRA,euRBDCode,F,50.94449,2.14562,224.134
FR,FR01114000,eionetMonitoringSiteCode,FR01114000,eionetMonitoringSiteCode,LE CANAL DE CALAIS A COULOGNE 62,FRAR61,euSurfaceWaterBodyCode,DELTA DE L'AA,riverWaterBody,GM20,FRA,euRBDCode,F,50.9267,1.86932,224.134
FR,FRGR04066500,euMonitoringSiteCode,FRGR04066500,euMonitoringSiteCode,AURON À BOURGES,FRGR0331A,euSurfaceWaterBodyCode,L'AURON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A BOURGES,riverWaterBody,P9,FRG,euRBDCode,F,47.03923,2.43457,222.788
FR,FRGR04066200,euMonitoringSiteCode,FRGR04066200,euMonitoringSiteCode,SAGONNIN À SAGONNE,FRGR0331A,euSurfaceWaterBodyCode,L'AURON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A BOURGES,riverWaterBody,P9,FRG,euRBDCode,F,46.85298,2.82539,222.788
FR,FRGR04215485,euMonitoringSiteCode,FRGR04215485,euMonitoringSiteCode,DON À GUEMENE-PENFAO,FRGR0124A,euSurfaceWaterBodyCode,LE DON DEPUIS JANS JUSQU'A GUEMENE-PENFAO,riverWaterBody,M12-A,FRG,euRBDCode,F,47.62174,-1.79758,22.871
FR,FRFR05018950,euMonitoringSiteCode,FRFR05018950,euMonitoringSiteCode,LUXE,FRFR684,euSurfaceWaterBodyCode,LE BIEF,riverWaterBody,P9,FRF,euRBDCode,F,45.89608,0.11148,22.842
FR,FR05071000,eionetMonitoringSiteCode,FR05071000,eionetMonitoringSiteCode,LA CLIDANE,FRFR105,euSurfaceWaterBodyCode,LA CLIDANE,riverWaterBody,P21,FRF,euRBDCode,F,45.6334,2.52122,22.815
FR,FRGR04146600,euMonitoringSiteCode,FRGR04146600,euMonitoringSiteCode,CANAL DE NANTES A BREST À NORT-SUR-ERDRE,FRGR0927,euSurfaceWaterBodyCode,CANAL DE NANTES A BREST DEPUIS L'ERDRE JUSQU'A BLAIN,riverWaterBody,C,FRG,euRBDCode,F,47.43163,-1.52819,22.782
FR,FRGR04075887,euMonitoringSiteCode,FRGR04075887,euMonitoringSiteCode,MAULDE À SAINT-MARTIN-CHATEAU,FRGR0371B,euSurfaceWaterBodyCode,LA MAULDE DEPUIS LA RETENUE DE VASSIVIERE JUSQU'AU COMPLEXE DE VILLEJOUBERT,riverWaterBody,P21,FRG,euRBDCode,F,45.84866,1.80451,22.734
FR,FRHLF0835023,euMonitoringSiteCode,FRHLF0835023,euMonitoringSiteCode,BARRAGE-RÉSERVOIR SEINE - LAC DE LA FORÊT D'ORIENT,FRHL02,euSurfaceWaterBodyCode,BARRAGE RESERVOIR SEINE   LAC DE LA FORET D'ORIENT,lakeWaterBody,A7b,FRH,euRBDCode,F,48.27206,4.33031,22.718
FR,FR05146000,eionetMonitoringSiteCode,FR05146000,eionetMonitoringSiteCode,CREISSELS,FRFR311B,euSurfaceWaterBodyCode,LE TARN DU CONFLUENT DE LA DOURBIE A LA RETENUE DE PINET,riverWaterBody,GM19/8,FRF,euRBDCode,F,44.0933,3.08268,22.687
FR,FRDR06154000,euMonitoringSiteCode,FRDR06154000,euMonitoringSiteCode,LUYE A JARJAYES,FRDR294,euSurfaceWaterBodyCode,LA LUYE,riverWaterBody,TP7,FRD,euRBDCode,F,44.47932,6.08197,22.629
FR,FRGR04095100,euMonitoringSiteCode,FRGR04095100,euMonitoringSiteCode,GARTEMPE À SAINT-BONNET-DE-BELLAC,FRGR0410B,euSurfaceWaterBodyCode,LA GARTEMPE DEPUIS LA CONFLUENCE DU VINCOU JUSQU'A LA CONFLUENCE AVEC LA BRAME,riverWaterBody,M21,FRG,euRBDCode,F,46.18404,0.94842,22.576
FR,FRDR06177910,euMonitoringSiteCode,FRDR06177910,euMonitoringSiteCode,TREBOUL A CASTELNAUDARY,FRDR196A,euSurfaceWaterBodyCode,LE TREBOUL,riverWaterBody,TP14,FRD,euRBDCode,F,43.29424,1.97931,22.573
FR,FRCR02010000,euMonitoringSiteCode,FRCR02010000,euMonitoringSiteCode,LA THUR À STAFFELFELDEN,FRCR69,euSurfaceWaterBodyCode,THUR 4,riverWaterBody,M18/4,FRC,euRBDCode,F,47.82727,7.26491,22.572
FR,FRDR06106684,euMonitoringSiteCode,FRDR06106684,euMonitoringSiteCode,VEORE A ETOILE SUR RHONE,FRDR448A,euSurfaceWaterBodyCode,LA VEORE DE LA D538 (CHABEUIL) AU RHONE,riverWaterBody,MP6,FRD,euRBDCode,F,44.83851,4.86494,22.549
FR,FRDR06118000,euMonitoringSiteCode,FRDR06118000,euMonitoringSiteCode,MEYNE A ORANGE,FRDR1251,euSurfaceWaterBodyCode,LA MEYNE / MAYRE DE RAPHELIS / MAYRE DE MERDERIC,riverWaterBody,MP6,FRD,euRBDCode,F,44.11111,4.78581,22.543
FR,FRER06222600,euMonitoringSiteCode,FRER06222600,euMonitoringSiteCode,FANGO A MANSO,FRER48,euSurfaceWaterBodyCode,LE FANGO,riverWaterBody,M16-A,FRE,euRBDCode,F,42.37959,8.75374,22.519
FR,FRDR06114295,euMonitoringSiteCode,FRDR06114295,euMonitoringSiteCode,VOLANE A VALS LES BAINS,FRDR420,euSurfaceWaterBodyCode,LA VOLANE,riverWaterBody,GM8,FRD,euRBDCode,F,44.67182,4.36335,22.507
FR,FRHR03271000,euMonitoringSiteCode,FRHR03271000,euMonitoringSiteCode,LA SEE A TIREPIED,FRHR345,euSurfaceWaterBodyCode,LA SEE DE LA CONFLUENCE DE LA BIEU  EXCLUS  A L EMBOUCHURE,riverWaterBody,M12-B,FRH,euRBDCode,F,48.69649,-1.34836,22.489
FR,FRDR06179995,euMonitoringSiteCode,FRDR06179995,euMonitoringSiteCode,CESSE A ST MARCEL SUR AUDE,FRDR175B,euSurfaceWaterBodyCode,LA CESSE EN AVAL DE LA CONFLUENCE AVEC LA CESSIERE,riverWaterBody,GM6/8,FRD,euRBDCode,F,43.25466,2.93854,22.453
FR,FRFR05011600,euMonitoringSiteCode,FRFR05011600,euMonitoringSiteCode,SAINT-MEDARD,FRFRR18_6,euSurfaceWaterBodyCode,LE BEAU,riverWaterBody,TP14,FRF,euRBDCode,F,45.51223,-0.13989,22.408
FR,FRFR05011660,euMonitoringSiteCode,FRFR05011660,euMonitoringSiteCode,CONDEON,FRFRR18_6,euSurfaceWaterBodyCode,LE BEAU,riverWaterBody,TP14,FRF,euRBDCode,F,45.40825,-0.13946,22.408
FR,FR05234980,eionetMonitoringSiteCode,FR05234980,eionetMonitoringSiteCode,AURENSAN,FRFR237B,euSurfaceWaterBodyCode,L'ADOUR DU CONFLUENT DE LA DOULOUSTRE AU CONFLUENT DE L'AILHET (CANAL),riverWaterBody,M14/1,FRF,euRBDCode,F,43.2968,0.0827,22.407
FR,FRB2R01009000,euMonitoringSiteCode,FRB2R01009000,euMonitoringSiteCode,LA SOLRE À FERRIÈRE LA PETITE (59),FRB2R54,euSurfaceWaterBodyCode,SOLRE,riverWaterBody,P22,FRB2,euRBDCode,F,50.23973,4.01805,22.373
FR,FRGR04076420,euMonitoringSiteCode,FRGR04076420,euMonitoringSiteCode,TAURION À SAINT-HILAIRE-LE-CHATEAU,FRGR0369,euSurfaceWaterBodyCode,LE TAURION DEPUIS LA CONFLUENCE DE LA BANIZE JUSQU'A THAURON,riverWaterBody,M21,FRG,euRBDCode,F,45.98779,1.86725,22.351
FR,FR04076400,eionetMonitoringSiteCode,FR04076400,eionetMonitoringSiteCode,NON DEFINI D45 - MEYMANAT,FRGR0369,euSurfaceWaterBodyCode,LE TAURION DEPUIS LA CONFLUENCE DE LA BANIZE JUSQU'A THAURON,riverWaterBody,M21,FRG,euRBDCode,F,45.952,1.93516,22.351
FR,FR03088410,eionetMonitoringSiteCode,FR03088410,eionetMonitoringSiteCode,VECQUEVILLE,FRHR106B,euSurfaceWaterBodyCode,LA MARNE DU CONFLUENT DU ROGNON  EXCLU  AU CONFLUENT DU RUISSEAU DE CHEVILLON  INCLUS,riverWaterBody,M10,FRH,euRBDCode,F,48.4579,5.13997,22.323
FR,FRFR05022300,euMonitoringSiteCode,FRFR05022300,euMonitoringSiteCode,LE RECLAUD,FRFRR6_1,euSurfaceWaterBodyCode,LA SONNETTE,riverWaterBody,TP9,FRF,euRBDCode,F,45.91779,0.43245,22.266
FR,FRDR06014940,euMonitoringSiteCode,FRDR06014940,euMonitoringSiteCode,OUCHE A LA BUSSIERE SUR OUCHE,FRDR648B,euSurfaceWaterBodyCode,L OUCHE JUSQU AU RUISSEAU DU PRALON,riverWaterBody,P10,FRD,euRBDCode,F,47.20988,4.72565,22.249
FR,FRDR06159900,euMonitoringSiteCode,FRDR06159900,euMonitoringSiteCode,VERDON A SAINT-ANDRE-LES-ALPES,FRDR2028,euSurfaceWaterBodyCode,LE VERDON DU RIOU DU TROU AU PLAN D EAU,riverWaterBody,GMP7,FRD,euRBDCode,F,43.96137,6.51383,22.207
FR,FRDR06194000,euMonitoringSiteCode,FRDR06194000,euMonitoringSiteCode,LUYNES A AIX EN PROVENCE,FRDR11804,euSurfaceWaterBodyCode,RIVIERE LA LUYNES,riverWaterBody,TP6,FRD,euRBDCode,F,43.47917,5.42274,22.183
FR,FRFR05060950,euMonitoringSiteCode,FRFR05060950,euMonitoringSiteCode,SOUILLAC,FRFR75,euSurfaceWaterBodyCode,LA BORREZE,riverWaterBody,P11,FRF,euRBDCode,F,44.89701,1.45759,22.155
FR,FRER06217000,euMonitoringSiteCode,FRER06217000,euMonitoringSiteCode,PRUNELLI A BASTELICACCIA,FRER36,euSurfaceWaterBodyCode,PRUNELLI DU BARRAGE DE TOLLA A LA MER MEDITERRANEE,riverWaterBody,M16-A,FRE,euRBDCode,F,41.9125,8.8256,22.134
FR,FRB1R02116600,euMonitoringSiteCode,FRB1R02116600,euMonitoringSiteCode,LA GIVONNE À DAIGNY,FRB1R569,euSurfaceWaterBodyCode,RUISSEAU DE LA GIVONNE,riverWaterBody,P22,FRB1,euRBDCode,F,49.68781,4.9891,22.055
FR,FRHR03171880,euMonitoringSiteCode,FRHR03171880,euMonitoringSiteCode,LA VAUCOULEURS A VILLETTE 2,FRHR233,euSurfaceWaterBodyCode,LA VAUCOULEURS DE SA SOURCE AU CONFLUENT DE LA SEINE  EXCLU,riverWaterBody,P9,FRH,euRBDCode,F,48.92745,1.69203,22.045
FR,FRDR06820013,euMonitoringSiteCode,FRDR06820013,euMonitoringSiteCode,OUVEZE A ROMPON,FRDR1320C,euSurfaceWaterBodyCode,OUVEZE DU MEZAYON AU RHONE,riverWaterBody,PTP8,FRD,euRBDCode,F,44.7584,4.73397,22.045
FR,FR06109800,eionetMonitoringSiteCode,FR06109800,eionetMonitoringSiteCode,OUVEZE A PRIVAS 200 M AMONT CONFLUENCE MEZAYON,FRDR1320C,euSurfaceWaterBodyCode,OUVEZE DU MEZAYON AU RHONE,riverWaterBody,PTP8,FRD,euRBDCode,F,44.7336,4.61007,22.045
FR,FRAR01139000,euMonitoringSiteCode,FRAR01139000,euMonitoringSiteCode,LA NIÈVRE À FLIXECOURT (80),FRAR37,euSurfaceWaterBodyCode,NIEVRE,riverWaterBody,P9-A,FRA,euRBDCode,F,50.01255,2.08078,22.016
FR,FRCR02085325,euMonitoringSiteCode,FRCR02085325,euMonitoringSiteCode,L'ORNE À GUSSAINVILLE,FRCR380,euSurfaceWaterBodyCode,ORNE 1,riverWaterBody,TP10,FRC,euRBDCode,F,49.17183,5.68133,212.998
FR,FRFR05035000,euMonitoringSiteCode,FRFR05035000,euMonitoringSiteCode,ST-FRONT,FRFR32,euSurfaceWaterBodyCode,LA DRONNE DU CONFLUENT DU MANET AU CONFLUENT DE LA COLE,riverWaterBody,P11/3-21,FRF,euRBDCode,F,45.47141,0.72242,21.919
FR,FRFR05046700,euMonitoringSiteCode,FRFR05046700,euMonitoringSiteCode,BELLEVUE,FRFRR41_13,euSurfaceWaterBodyCode,LE SEIGNAL,riverWaterBody,TP14,FRF,euRBDCode,F,44.81776,0.26593,21.917
FR,FRFR05000110,euMonitoringSiteCode,FRFR05000110,euMonitoringSiteCode,LES ECLUSES,FRFR925,euSurfaceWaterBodyCode,CHENAL DE BROUAGE,riverWaterBody,C,FRF,euRBDCode,F,45.85913,-1.02796,21.914
FR,FRFR05000150,euMonitoringSiteCode,FRFR05000150,euMonitoringSiteCode,SAINT NADEAU,FRFR925,euSurfaceWaterBodyCode,CHENAL DE BROUAGE,riverWaterBody,C,FRF,euRBDCode,F,45.7572,-0.95271,21.914
FR,FRGR04070230,euMonitoringSiteCode,FRGR04070230,euMonitoringSiteCode,NAHON À MENETOU-SUR-NAHON,FRGR0347B,euSurfaceWaterBodyCode,LE NAHON DEPUIS VALENCAY JUSQU'A LA CONFLUENCE AVEC LE FOUZON,riverWaterBody,P9,FRG,euRBDCode,F,47.2202,1.65226,21.903
FR,FRHR03246300,euMonitoringSiteCode,FRHR03246300,euMonitoringSiteCode,LA MUE A REVIERS 1,FRHR312,euSurfaceWaterBodyCode,LA MUE DE SA SOURCE AU CONFLUENT DE LA SEULLES  EXCLU,riverWaterBody,TP9,FRH,euRBDCode,F,49.30317,-0.46516,21.783
FR,FRFR05149000,euMonitoringSiteCode,FRFR05149000,euMonitoringSiteCode,LE MAYNIAL,FRFR307A,euSurfaceWaterBodyCode,LA JONTE DU CONFLUENT DU BETHUZON AU CONFLUENT DU TARN,riverWaterBody,P19,FRF,euRBDCode,F,44.20033,3.27739,21.707
FR,FRCR02103800,euMonitoringSiteCode,FRCR02103800,euMonitoringSiteCode,LA ROSSELLE À PETITE-ROSSELLE,FRCR457,euSurfaceWaterBodyCode,ROSSELLE 3,riverWaterBody,P10,FRC,euRBDCode,F,49.21123,6.83595,21.633
FR,FRGR04008000,euMonitoringSiteCode,FRGR04008000,euMonitoringSiteCode,FURAN À ANDREZIEUX-BOUTHEON,FRGR0168,euSurfaceWaterBodyCode,LE FURAN DEPUIS SAINT-ETIENNE JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,P3,FRG,euRBDCode,F,45.52485,4.25002,21.597
FR,FRHR03079622,euMonitoringSiteCode,FRHR03079622,euMonitoringSiteCode,LE REVEILLON A VILLECRESNES 2,FRHR103,euSurfaceWaterBodyCode,LE REVEILLON DE SA SOURCE A LA CONFLUENCE DE L YERRES  EXCLU,riverWaterBody,TP9,FRH,euRBDCode,F,48.72039,2.54303,21.596
FR,FRDR06084000,euMonitoringSiteCode,FRDR06084000,euMonitoringSiteCode,AIN A PONT DU NAVOY,FRDR503,euSurfaceWaterBodyCode,L AIN DE L ANGILLON JUSQU A LA RETENUE DE BLYE,riverWaterBody,M5,FRD,euRBDCode,F,46.74121,5.79267,21.57
FR,FRDR06060000,euMonitoringSiteCode,FRDR06060000,euMonitoringSiteCode,ARVE AUX HOUCHES,FRDR566D,euSurfaceWaterBodyCode,"ARVE DU BARRAGE HOUCHES AU BON NANT, LA DIOSAZ EN AVAL DU BARRAGE MONTVAUTHIER, LE BON NANT AVAL BIONNAY",riverWaterBody,MP2,FRD,euRBDCode,F,45.9195,6.77057,21.432
FR,FRDR06580789,euMonitoringSiteCode,FRDR06580789,euMonitoringSiteCode,BIEVRE AUX AVENIERES,FRDR12020,euSurfaceWaterBodyCode,RUISSEAU LA BIEVRE,riverWaterBody,TP5,FRD,euRBDCode,F,45.619,5.61053,21.41
FR,FRFR05167950,euMonitoringSiteCode,FRFR05167950,euMonitoringSiteCode,LAGARDE,FRFR158,euSurfaceWaterBodyCode,LE TOUYRE DU CONFLUENT DU PELAIL (LAVELANET) A L'HERS VIF,riverWaterBody,P14/1,FRF,euRBDCode,F,43.04063,1.93214,21.403
FR,FRDR06580653,euMonitoringSiteCode,FRDR06580653,euMonitoringSiteCode,SURAN A NEUVILLE SUR AIN,FRDR2015,euSurfaceWaterBodyCode,LE SURAN DE RESIGNBEL A SA CONFLUENCE AVEC L AIN,riverWaterBody,M5,FRD,euRBDCode,F,46.0812,5.34056,21.334
FR,FRFR05111650,euMonitoringSiteCode,FRFR05111650,euMonitoringSiteCode,ARASSE,FRFRR300A_11,euSurfaceWaterBodyCode,RUISSEAU DE BOURBON,riverWaterBody,TP14,FRF,euRBDCode,F,44.28712,0.64302,21.313
FR,FRFR05052000,euMonitoringSiteCode,FRFR05052000,euMonitoringSiteCode,TERRASSON,FRFR904,euSurfaceWaterBodyCode,LA VEZERE DU CONFLUENT DE LA CORREZE AU CONFLUENT DE L'ELLE,riverWaterBody,G21,FRF,euRBDCode,F,45.12961,1.30744,21.283
FR,FRDR06700260,euMonitoringSiteCode,FRDR06700260,euMonitoringSiteCode,PAILLON DE CONTES A COARAZE,FRDR12100,euSurfaceWaterBodyCode,LE PAILLON DE CONTES,riverWaterBody,TP6,FRD,euRBDCode,F,43.89113,7.30874,21.248
FR,FRDR06820164,euMonitoringSiteCode,FRDR06820164,euMonitoringSiteCode,SOULOISE A SAINT DISDIER EN DEVOLUY,FRDR348,euSurfaceWaterBodyCode,LA SOULOISE,riverWaterBody,TP7,FRD,euRBDCode,F,44.73682,5.89307,21.211
FR,FRDR06212100,euMonitoringSiteCode,FRDR06212100,euMonitoringSiteCode,VESUBIE A UTELLE,FRDR80,euSurfaceWaterBodyCode,LA VESUBIE DU RUISSEAU DE LA PLANCHETTE A LA CONFLUENCE AVEC LE VAR,riverWaterBody,GM7/2,FRD,euRBDCode,F,43.86086,7.20616,21.177
FR,FRHR03138000,euMonitoringSiteCode,FRHR03138000,euMonitoringSiteCode,L'OISE A BEAUMONT-SUR-OISE 1,FRHR216A,euSurfaceWaterBodyCode,L OISE DU CONFLUENT DU THERAIN  EXCLU  AU CONFLUENT DE L ESCHES  EXCLU,riverWaterBody,TG9,FRH,euRBDCode,F,49.15149,2.29531,21.172
FR,FR06205950,eionetMonitoringSiteCode,FR06205950,eionetMonitoringSiteCode,ARGENS A ROQUEBRUNE SUR ARGENS,FRDR2033,euSurfaceWaterBodyCode,L ARGENS DE LA NARTUBY A LA MER,riverWaterBody,G6,FRD,euRBDCode,F,43.4509,6.66035,21.168
FR,FRDR06206000,euMonitoringSiteCode,FRDR06206000,euMonitoringSiteCode,ARGENS A ROQUEBRUNE SUR ARGENS,FRDR2033,euSurfaceWaterBodyCode,L ARGENS DE LA NARTUBY A LA MER,riverWaterBody,G6,FRD,euRBDCode,F,43.44992,6.64095,21.168
FR,FRFR05061942,euMonitoringSiteCode,FRFR05061942,euMonitoringSiteCode,MOULIN DE BRAY,FRFR518,euSurfaceWaterBodyCode,LE TOLERME,riverWaterBody,P3,FRF,euRBDCode,F,44.83777,2.01119,21.139
FR,FRDR06002000,euMonitoringSiteCode,FRDR06002000,euMonitoringSiteCode,LANTERNE A FLEUREY LES FAVERNEY,FRDR684,euSurfaceWaterBodyCode,LA LANTERNE DE LA SEMOUSE A LA CONFLUENCE AVEC LA SAONE,riverWaterBody,M10,FRD,euRBDCode,F,47.74583,6.07584,21.129
FR,FRGR04119000,euMonitoringSiteCode,FRGR04119000,euMonitoringSiteCode,SARTHE À ARNAGE,FRGR0456,euSurfaceWaterBodyCode,LA SARTHE DEPUIS LE MANS JUSQU'A LA CONFLUENCE AVEC LA MAYENNE,riverWaterBody,G9,FRG,euRBDCode,F,47.91297,0.14428,207.499
FR,FR04122000,eionetMonitoringSiteCode,FR04122000,eionetMonitoringSiteCode,SARTHE A SABLE-SUR-SARTHE,FRGR0456,euSurfaceWaterBodyCode,LA SARTHE DEPUIS LE MANS JUSQU'A LA CONFLUENCE AVEC LA MAYENNE,riverWaterBody,G9,FRG,euRBDCode,F,47.8375,-0.33106,207.499
